Área;ID_Curso;nombre;URL;Nivel;Precio;Suscriptores;Vistas
desarrollador web;947116;Aprenda las características orientadas a objetos de PHP con ejemplos simples;https://www.udemia.cl/learn-php-object-oriented-features-with-simple-examples/;Nivel principiante; 20.000 ;7; 1.723 
desarrollador web;764042;ReactJS y Flux: aprende construyendo 10 proyectos;https://www.udemia.cl/reactjs-and-flux-learn-by-building-10-projects/;Todos los niveles; 60.000 ;60; 1.723 
desarrollador web;585496;Ultimate AngularJS: crea una aplicación del mundo real desde cero;https://www.udemia.cl/ultimate-angularjs-course/;Todos los niveles; 100.000 ;49; 1.712 
desarrollador web;895040;Cree el complemento de WordPress para extender Beaver Builder;https://www.udemia.cl/build-wordpress-plugin-to-extend-beaver-builder/;Todos los niveles; 50.000 ;17; 1.705 
desarrollador web;1022582;El curso para desarrolladores Ultimate Vue JS 2;https://www.udemia.cl/vuejs-2-essentials/;Nivel principiante; 195.000 ;178; 1.703 
desarrollador web;688874;JSON para principiantes: una introducción muy básica;https://www.udemia.cl/json-for-beginners-a-very-basic-introduction/;Todos los niveles; 65.000 ;8; 1.703 
desarrollador web;424864;Escriba PHP como un profesional: construya un marco PHP MVC desde cero;https://www.udemia.cl/php-mvc-from-scratch/;Todos los niveles; 70.000 ;65; 1.703 
desarrollador web;958132;Aprende con el ejemplo: jQuery;https://www.udemia.cl/aprender-por-ejemplo-jquery/;Todos los niveles; 50.000 ;78; 1.702 
desarrollador web;384318;WordPress para principiantes: cree su primer sitio web en 2017;https://www.udemia.cl/from-novice-to-ninja-the-complete-wordpress-training-course-/;Todos los niveles; 100.000 ;88; 1.701 
desarrollador web;722754;Curso acelerado de desarrollo de WordPress: de cero a héroe;https://www.udemia.cl/wordpress-development-crash-course/;Nivel intermedio; 60.000 ;22; 1.699 
desarrollador web;903140;El curso completo de hapiJS: ¡pasa de principiante a avanzado!;https://www.udemia.cl/hapijs-course/;Todos los niveles; 195.000 ;54; 1.697 
desarrollador web;897146;Conviértase en un desarrollador de pila completa con Spring, AWS y Stripe;https://www.udemia.cl/become-a-full-stack-developer-with-spring-aws-and-stripe/;Nivel intermedio; 75.000 ;60; 1.696 
desarrollador web;137650;Desarrollo de aplicaciones web: aprenda creando 3 aplicaciones web;https://www.udemia.cl/build-3-web-applications-in-90-minutes/;Nivel principiante; 30.000 ;29; 1.688 
desarrollador web;842058;Cree una aplicación web con Spring Framework y Angular 2;https://www.udemia.cl/build-a-web-app-with-spring-boot-and-angular-2/;Todos los niveles; 145.000 ;48; 1.683 
desarrollador web;749560;HTML5 CSS3 JQUERY Proyecto de sitio web de una sola página desde cero;https://www.udemia.cl/html5-css3-jquery-single-page-website-project-from-scratch/;Todos los niveles; 120.000 ;32; 1.678 
desarrollador web;1198654;Cómo configurar un servidor web desde cero a uno totalmente administrado;https://www.udemia.cl/como-configurar-un-servidor-web/;Todos los niveles; 200.000 ;24; 1.673 
desarrollador web;41356;Cree un sitio web comercial receptivo con WordPress;https://www.udemia.cl/creating-a-business-website-with-a-responsive-design/;Nivel intermedio; 95.000 ;38; 1.659 
desarrollador web;711592;Uso de JavaScript moderno hoy;https://www.udemia.cl/usando-javascript-moderno/;Todos los niveles; 50.000 ;68; 1.658 
desarrollador web;602702;Wordpress para principiantes: cree sitios web rápidamente sin codificación;https://www.udemia.cl/wordpress-create-websites-fast-wo-coding-and-make-money/;Todos los niveles; 50.000 ;68; 1.658 
desarrollador web;589342;Aprenda HTML - ¡El lenguaje de programación para construir una página web!;https://www.udemia.cl/tomarelprimerpaso/;Todos los niveles; 25.000 ;19; 1.655 
desarrollador web;568524;Cofre del tesoro de complementos de WordPress;https://www.udemia.cl/mejores-plugins-de-wordpress-cofre-del-tesoro/;Todos los niveles; 25.000 ;44; 1.655 
desarrollador web;838418;Curso PHP Fecha y Hora por Edwin Diaz;https://www.udemia.cl/crash-course-learn-to-create-date-and-time-in-php-facilmente/;Todos los niveles; 40.000 ;14; 1.653 
desarrollador web;1204208;Dominar los microservicios con Java Spring Boot;https://www.udemia.cl/mastering-micro-services-using-java-sprint-boot/;Nivel principiante; 195.000 ;25; 1.649 
desarrollador web;842728;Primeros pasos con NodeJS para principiantes;https://www.udemia.cl/empezando-con-nodejs-para-principiantes/;Nivel principiante; 195.000 ;12; 1.645 
desarrollador web;631472;DesktopServer: Instale WordPress localmente - ¡Trabaje en cualquier lugar!;https://www.udemia.cl/desktopserver/;Nivel principiante; 65.000 ;29; 1.640 
desarrollador web;937206;Aprenda PHP CodeIgniter Framework con AJAX y Bootstrap;https://www.udemia.cl/learn-php-codeigniter-framework-with-ajax-and-bootstrap/;Todos los niveles; 75.000 ;21; 1.634 
desarrollador web;369132;Ruby on Rails integral: cree aplicaciones web desde cero;https://www.udemia.cl/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/;Todos los niveles; 145.000 ;129; 1.628 
desarrollador web;856530;Comprenda las matrices PHP y la solicitud HTTP de una mejor manera;https://www.udemia.cl/understand-php-arrays-and-http-request-in-a-better-way/;Todos los niveles; 35.000 ;7; 1.627 
desarrollador web;863976;PHP - Enviar y recibir mensajes de texto móviles (SMS);https://www.udemia.cl/php-enviar-y-recibir-mensajes-de-texto-moviles-sms/;Todos los niveles; 50.000 ;18; 1.626 
desarrollador web;863812;Spring Core DevOps en AWS;https://www.udemia.cl/spring-core-devops-on-aws/;Nivel principiante; 100.000 ;78; 1.626 
desarrollador web;791610;Crear un sitio web comercial con WordPress;https://www.udemia.cl/crea-un-sitio-web-empresarial-con-wordpress/;Nivel intermedio; 50.000 ;38; 1.624 
desarrollador web;846578;Manipulación de JavaScript del modelo de objeto de documento DOM;https://www.udemia.cl/javascript-manipulation-of-the-dom-document-object-model/;Todos los niveles; 20.000 ;20; 1.618 
desarrollador web;797832;Primeros pasos con WordPress 2016;https://www.udemia.cl/empezando-con-wordpress-cms/;Todos los niveles; 20.000 ;20; 1.613 
desarrollador web;896858;El curso completo de desarrollo y personalización de WordPress;https://www.udemia.cl/the-complete-wordpress-development-customization-course/;Todos los niveles; 100.000 ;157; 1.611 
desarrollador web;180547;Desarrollo PHP con el Framework Laravel;https://www.udemia.cl/php-desarrollo-con-laravel-4/;Nivel principiante; 50.000 ;20; 1.611 
desarrollador web;130168;HTML y CSS para desarrolladores web principiantes;https://www.udemia.cl/html-and-css-for-beginning-web-developers/;Nivel principiante; 100.000 ;73; 1.606 
desarrollador web;1240522;Aprenda Bootstrap y cree sitios web receptivos;https://www.udemia.cl/learn-bootstrap-and-make-responsive-websites/;Nivel principiante; 25.000 ;32; 1.605 
desarrollador web;765916;Iniciar desarrollo web con GIS Map en JavaScript;https://www.udemia.cl/start-web-development-with-gis-map-in-javascript/;Nivel principiante; 60.000 ;49; 1.599 
desarrollador web;987666;Learn React: la biblioteca de JavaScript más lucrativa del mundo;https://www.udemia.cl/learn-react-the-worlds-most-lucrative-javascript-library/;Todos los niveles; 50.000 ;74; 1.591 
desarrollador web;494510;Tutorial del complemento de WordPress;https://www.udemia.cl/wordpress-plugin-tutorial/;Todos los niveles; 40.000 ;15; 1.588 
desarrollador web;12975;Introducción a la programación Java para estudiantes en línea;https://www.udemia.cl/learning-to-program-in-java-a-supplement-for-online-academic-learners/;Todos los niveles; 200.000 ;124; 1.586 
desarrollador web;328960;Tu Propio Sitio en 45 Min: El Curso Completo de Wordpress;https://www.udemia.cl/wordpress-sites/;Todos los niveles; 120.000 ;36; 1.566 
desarrollador web;970252;PHP: conceptos básicos para principiantes;https://www.udemia.cl/php-basics-for-beginners-new/;Todos los niveles; 45.000 ;12; 1.562 
desarrollador web;975060;Aprende React JS desde cero;https://www.udemia.cl/learn-react-js-from-scratch/;Todos los niveles; 115.000 ;34; 1.562 
desarrollador web;516790;HTML y CSS: una guía para el diseño web;https://www.udemia.cl/html-and-css-a-guide-to-web-design/;Nivel principiante; 25.000 ;74; 1.557 
desarrollador web;746790;JavaScript, jQuery y Ajax;https://www.udemia.cl/ajax-calls-the-simplest-way/;Todos los niveles; 20.000 ;60; 1.554 
desarrollador web;470412;Capacitación esencial en HTML, CSS y HTML5;https://www.udemia.cl/essential-html-css-html5-training/;Todos los niveles; 50.000 ;43; 1.553 
desarrollador web;287010;HTML y CSS: aprenda a crear sitios web elegantes;https://www.udemia.cl/html-css-learn-to-build-sleek-websites/;Todos los niveles; 55.000 ;44; 1.552 
desarrollador web;650222;El Curso Completo de HTML5 y CSS3 - con 8 Diseño de Sitios Web;https://www.udemia.cl/build-responsive-websites-with-html5-and-css3-from-scratch/;Todos los niveles; 30.000 ;78; 1.551 
desarrollador web;499904;Cree una página de destino con todas las funciones en Ruby on Rails en 3 horas;https://www.udemia.cl/rails-1-landing-page/;Todos los niveles; 30.000 ;23; 1.550 
desarrollador web;564546;Aprende PHP desde cero;https://www.udemia.cl/learn-php-from-scratch-in-1-3-hr/;Todos los niveles; 50.000 ;27; 1.550 
desarrollador web;936504;El curso completo de HTML5 y CSS3;https://www.udemia.cl/el-curso-completo-html5-y-css3/;Todos los niveles; 40.000 ;126; 1.548 
desarrollador web;904818;Seguridad web: vulnerabilidades comunes y su mitigación;https://www.udemia.cl/seguridad-web-vulnerabilidades-comunes-y-su-mitigacion/;Todos los niveles; 50.000 ;56; 1.547 
desarrollador web;1116366;Fundamentos HTML y CSS;https://www.udemia.cl/html-and-css-foundations/;Todos los niveles; - ;29; 1.544 
desarrollador web;505780;Cómo registrar un dominio, configurar un alojamiento y editar páginas web;https://www.udemia.cl/register-domain-setup-hosting-create-web-page/;Todos los niveles; 45.000 ;39; 1.540 
desarrollador web;1135712;Dominar el desarrollo web moderno usando React;https://www.udemia.cl/mastering-modern-web-development-using-react/;Nivel principiante; 195.000 ;29; 1.537 
desarrollador web;417914;GRUNT js: Automatice las tareas de desarrollo web y ahorre tiempo;https://www.udemia.cl/gruntjs-automatice-web-development-tasks-and-save-your-time/;Nivel principiante; 55.000 ;18; 1.534 
desarrollador web;253246;Conceptos básicos en HTML 5;https://www.udemia.cl/conceptos-básicos-en-html-5/;Todos los niveles; 75.000 ;23; 1.532 
desarrollador web;258886;Geolocalización HTML5 en profundidad: Cree 7 aplicaciones de geolocalización HTML5;https://www.udemia.cl/html5-geolocalización-en-profundidad-construir-ubicación-aware-applications/;Nivel principiante; 90.000 ;86; 1.526 
desarrollador web;895096;Objetos de JavaScript definitivos;https://www.udemia.cl/js-objects/;Nivel intermedio; 20.000 ;65; 1.525 
desarrollador web;1030440;Proyectos con JSON y APIs;https://www.udemia.cl/proyectos-con-json-y-apis/;Nivel intermedio; 20.000 ;23; 1.520 
desarrollador web;56259;jQuery UI en profundidad;https://www.udemia.cl/jquery-ui-en-profundidad/;Todos los niveles; 25.000 ;52; 1.520 
desarrollador web;1170690;Introducción al olmo;https://www.udemia.cl/introduction-to-elm/;Nivel principiante; - ;20; 1.519 
desarrollador web;382258;Ruby on Rails 4---Un enfoque basado en pruebas;https://www.udemia.cl/ruby-on-rails-4-a-test-driven-approach/;Todos los niveles; 100.000 ;122; 1.518 
desarrollador web;235104;Desarrollo Responsivo de Temas Html5;https://www.udemia.cl/responsive-html5-theme-development/;Nivel principiante; 20.000 ;12; 1.517 
desarrollador web;936182;Aprende con el ejemplo: Angular JS;https://www.udemia.cl/aprender-por-ejemplo-angular-js/;Todos los niveles; 50.000 ;60; 1.515 
desarrollador web;948440;PSD a HTML5 receptivo: principiante a avanzado;https://www.udemia.cl/psd-to-html5-beginner-to-advanced/;Todos los niveles; 40.000 ;49; 1.502 
desarrollador web;978850;Aprende con el ejemplo: ReactJS;https://www.udemia.cl/aprender-por-ejemplo-reactjs/;Nivel principiante; 50.000 ;74; 1.496 
desarrollador web;674040;Tutorial de Bootstrap - Fundamentos de básico a avanzado;https://www.udemia.cl/bootstrap-tutorial-essentials-from-basic-to-advanced/;Todos los niveles; 195.000 ;62; 1.494 
desarrollador web;368786;Drupal para principiantes;https://www.udemia.cl/empezando-con-drupal-para-principiantes-totales/;Nivel intermedio; 30.000 ;83; 1.478 
desarrollador web;1189508;Crear una red social usando PHP Mysqli HTML Css y JQuery;https://www.udemia.cl/crear-una-red-social-usando-php-mysqli-html-css-y-jquery/;Nivel intermedio; 40.000 ;27; 1.477 
desarrollador web;652376;Aprenda los fundamentos esenciales de Javascript - Lite;https://www.udemia.cl/learn-essential-javascript-fundamentals-lite/;Todos los niveles; 20.000 ;8; 1.476 
desarrollador web;991094;Cree un sitio web receptivo moderno con HTML5, CSS3 y Bootstrap;https://www.udemia.cl/build-modern-responsive-website-with-html5-css3-bootstrap/;Todos los niveles; 195.000 ;110; 1.472 
desarrollador web;912946;Código de rieles profesionales a lo largo;https://www.udemia.cl/professional-ruby-on-rails-coding-course/;Todos los niveles; 40.000 ;120; 1.469 
desarrollador web;378924;Aprende animación usando CSS3, Javascript y HTML5;https://www.udemia.cl/animating-css-javascript/;Todos los niveles; 40.000 ;18; 1.468 
desarrollador web;19260;Cree un sitio web atractivo con Twitter Bootstrap 2.x;https://www.udemia.cl/create-an-engaging-website-with-twitter-bootstrap/;Nivel principiante; 20.000 ;24; 1.463 
desarrollador web;523216;La forma más rápida de crear un sitio web usando Godaddy;https://www.udemia.cl/crea-tu-propio-sitio-web/;Todos los niveles; 30.000 ;12; 1.454 
desarrollador web;519952;PHP: Sistema completo de inicio de sesión y registro con PHP y MYSQL;https://www.udemia.cl/user-authentication-code-a-simple-login-system-with-php/;Nivel principiante; 200.000 ;48; 1.448 
desarrollador web;651990;Instalar Wordpress;https://www.udemia.cl/aprende-como-instalar-wordpress/;Nivel principiante; 20.000 ;7; 1.447 
desarrollador web;392836;Aprenda fácilmente desarrollo web con arrastrar y soltar: OptimizePress;https://www.udemia.cl/optimizepress/;Todos los niveles; 20.000 ;25; 1.442 
desarrollador web;814206;Aprenda con el ejemplo: PHP para sitios web dinámicos;https://www.udemia.cl/aprender-por-ejemplo-php-para-sitios-web-dinámicos/;Nivel principiante; 50.000 ;77; 1.439 
desarrollador web;1139400;¡Solucione la nueva advertencia 'No seguro' de Google con Let's Encrypt!;https://www.udemia.cl/fix-googles-new-not-secure-warning-with-lets-encrypt/;Nivel intermedio; 95.000 ;20; 1.437 
desarrollador web;645714;Cree aplicaciones con ReactJS: el curso completo;https://www.udemia.cl/construir-aplicaciones-con-reactjs-el-curso-completo/;Nivel principiante; 40.000 ;34; 1.433 
desarrollador web;611518;Aprende ASP NET MVC 5 paso a paso;https://www.udemia.cl/maruti-mvc5/;Todos los niveles; 20.000 ;32; 1.428 
desarrollador web;943306;Aprende Node.js creando Udemy: Stripe + MailChimp + Wistia;https://www.udemia.cl/use-javascript-to-build-udemy-stripe-mailchimp-wistia/;Todos los niveles; 110.000 ;34; 1.425 
desarrollador web;598516;jQuery para principiantes;https://www.udemia.cl/jquery-for-beginners_sre/;Nivel principiante; 20.000 ;36; 1.421 
desarrollador web;949134;El curso de desarrollo web extremo: para principiantes;https://www.udemia.cl/el-curso-de-desarrollo-web-extremo/;Todos los niveles; 200.000 ;152; 1.420 
desarrollador web;335280;Cómo copiar y mover de forma segura su sitio web de WordPress;https://www.udemia.cl/how-to-safely-copy-and-move-your-wordpress-website/;Nivel principiante; 60.000 ;20; 1.419 
desarrollador web;1267892;Primeros pasos con JavaScript;https://www.udemia.cl/código-javascript/;Todos los niveles; 200.000 ;23; 1.415 
desarrollador web;467186;HTML5 y CSS3 -Comienza a construir hermosos sitios web;https://www.udemia.cl/html5-and-css3-crash-course/;Todos los niveles; 150.000 ;22; 1.414 
desarrollador web;822670;JavaScript: trucos y soluciones alternativas;https://www.udemia.cl/javascript-trucos-y-soluciones/;Nivel intermedio; 100.000 ;67; 1.410 
